cliente_id,nome,idade,genero,regiao,tipo_contrato,plano,valor_mensal,tempo_cliente_meses,data_contratacao,chamadas_por_mes,minutos_usados,sms_enviados,uso_dados_gb,num_reclamacoes,satisfacao_1_10,ultimo_login_dias,metodo_pagamento,tem_fibra,tem_celular_empresarial,promocoes_ativas,desconto_percentual,churn
CL003205,Cliente_3205,49,F,Sudeste,Anual,Padrão,198.05,6,2022-11-29,332,1000,451,57.4,2,3,24,Boleto,True,False,1,0,0
CL003206,Cliente_3206,25,F,Norte,Mensal,Básico,56.74,35,2023-01-30,434,1293,461,27.1,4,1,56,PIX,True,False,1,0,1
CL003207,Cliente_3207,27,M,Nordeste,Mensal,Premium,72.65,16,2022-01-13,241,316,401,47.0,5,8,0,Cartão de Crédito,False,False,1,10,0
CL003208,Cliente_3208,55,M,Nordeste,Anual,Padrão,89.2,13,2022-10-26,274,447,11,62.8,5,2,11,PIX,True,False,0,15,1
CL003209,Cliente_3209,64,M,Sul,Anual,Padrão,84.07,44,2023-02-28,385,1649,165,87.1,1,6,59,Cartão de Crédito,False,False,0,0,0
CL003210,Cliente_3210,49,F,Sudeste,Anual,Básico,114.87,57,2023-02-02,216,510,297,1.3,4,8,58,Débito Automático,True,True,1,0,0
CL003211,Cliente_3211,65,M,Nordeste,Anual,Básico,163.53,11,2022-03-28,365,1651,419,22.2,5,10,21,Cartão de Crédito,False,True,0,15,1
CL003212,Cliente_3212,45,F,Centro-Oeste,Mensal,Básico,142.93,23,2023-07-27,165,830,271,10.5,3,9,59,PIX,False,False,1,5,1
CL003213,Cliente_3213,34,M,Sudeste,Bienal,Padrão,272.66,2,2022-09-06,375,997,448,10.6,4,1,53,Cartão de Crédito,False,False,1,0,1
CL003214,Cliente_3214,48,F,Sudeste,Mensal,Básico,203.03,60,2023-08-09,487,1014,66,94.6,4,9,56,Boleto,True,False,0,20,1
CL003215,Cliente_3215,25,M,Sudeste,Mensal,Padrão,269.04,30,2023-06-18,458,1804,166,93.7,6,8,21,PIX,True,False,1,15,1
CL003216,Cliente_3216,57,F,Nordeste,Bienal,Premium,181.76,19,2022-06-23,197,1649,253,75.2,5,6,47,Boleto,True,True,0,5,0
CL003217,Cliente_3217,42,M,Sul,Mensal,Premium,72.47,40,2023-12-03,85,342,354,64.7,6,5,1,Débito Automático,False,False,0,5,0
CL003218,Cliente_3218,26,F,Centro-Oeste,Anual,Básico,165.82,45,2023-01-25,456,1954,252,84.9,0,6,44,PIX,False,False,3,10,1
CL003219,Cliente_3219,19,M,Norte,Anual,Premium,255.51,46,2022-06-23,434,107,245,6.8,6,2,7,Cartão de Crédito,True,True,1,0,1
CL003220,Cliente_3220,32,F,Sul,Mensal,Básico,98.53,47,2022-05-23,294,1406,58,12.8,7,3,32,Boleto,True,False,2,10,1
CL003221,Cliente_3221,67,F,Sudeste,Anual,Premium,72.8,49,2022-10-03,460,722,462,32.4,5,9,4,Débito Automático,False,False,0,0,1
CL003222,Cliente_3222,20,M,Norte,Anual,Padrão,132.36,15,2022-11-05,357,1675,293,83.4,4,3,9,Débito Automático,True,False,1,0,0
CL003223,Cliente_3223,66,F,Centro-Oeste,Mensal,Premium,147.22,53,2022-10-02,179,1023,143,47.8,6,10,2,Cartão de Crédito,False,False,2,0,0
CL003224,Cliente_3224,53,F,Sul,Mensal,Padrão,126.56,42,2023-05-20,289,679,208,50.9,5,7,10,Boleto,False,False,3,15,0
CL003225,Cliente_3225,21,M,Sul,Bienal,Básico,83.81,33,2022-05-30,454,1758,225,23.7,7,4,53,Cartão de Crédito,False,True,3,15,0
CL003226,Cliente_3226,31,M,Norte,Mensal,Familia,112.71,44,2022-03-06,442,1952,457,65.2,5,9,29,Débito Automático,False,True,2,5,1
CL003227,Cliente_3227,58,M,Sul,Bienal,Familia,220.57,41,2022-06-21,416,265,394,88.9,2,4,27,Cartão de Crédito,True,False,3,5,0
CL003228,Cliente_3228,58,F,Nordeste,Mensal,Familia,146.48,55,2023-03-22,393,1326,283,33.6,7,10,4,Cartão de Crédito,True,False,2,10,0
CL003229,Cliente_3229,42,F,Sul,Anual,Padrão,208.14,5,2022-10-10,353,1763,90,62.3,4,10,11,Débito Automático,False,False,3,0,1
CL003230,Cliente_3230,72,M,Sudeste,Bienal,Básico,184.08,22,2023-03-08,154,463,485,33.9,3,6,43,Débito Automático,False,False,3,10,1
CL003231,Cliente_3231,67,F,Nordeste,Mensal,Padrão,187.26,27,2022-11-03,216,1275,465,79.5,5,2,44,Cartão de Crédito,False,False,1,10,0
CL003232,Cliente_3232,27,F,Nordeste,Anual,Familia,112.14,47,2023-05-11,91,1548,110,48.0,4,7,28,Boleto,True,True,3,0,1
CL003233,Cliente_3233,38,F,Sudeste,Anual,Premium,180.39,35,2022-03-20,303,757,239,34.6,5,3,25,Débito Automático,True,True,1,0,1
CL003234,Cliente_3234,53,F,Sudeste,Anual,Básico,55.9,19,2023-01-05,399,1684,349,42.6,0,1,28,Débito Automático,False,True,2,25,0
CL003235,Cliente_3235,29,F,Sudeste,Anual,Premium,157.94,39,2022-09-15,350,1592,332,10.0,3,7,28,Débito Automático,True,True,3,0,0
CL003236,Cliente_3236,44,F,Sul,Anual,Básico,193.16,7,2022-09-10,435,1533,79,86.7,0,5,13,Cartão de Crédito,True,False,1,0,0
CL003237,Cliente_3237,57,M,Centro-Oeste,Anual,Básico,95.5,39,2023-10-03,254,614,385,95.8,5,7,35,Boleto,True,False,0,15,1
CL003238,Cliente_3238,19,F,Norte,Anual,Básico,114.14,34,2023-05-23,244,1374,403,48.3,2,1,34,Cartão de Crédito,True,False,2,15,1
CL003239,Cliente_3239,71,F,Sudeste,Anual,Básico,104.88,34,2023-09-01,220,1200,203,22.9,6,5,48,PIX,True,False,3,0,0
CL003240,Cliente_3240,30,M,Sul,Mensal,Familia,67.64,27,2023-09-24,299,1545,476,66.8,2,2,7,Débito Automático,True,False,2,15,0
CL003241,Cliente_3241,70,F,Norte,Bienal,Básico,136.96,44,2022-07-20,153,831,237,45.8,0,1,15,Cartão de Crédito,True,False,3,20,0
CL003242,Cliente_3242,49,F,Sudeste,Mensal,Padrão,294.74,5,2023-04-14,412,1009,327,26.0,6,6,42,Cartão de Crédito,True,False,2,0,0
CL003243,Cliente_3243,48,F,Sul,Mensal,Básico,138.47,4,2022-04-20,451,1508,293,4.8,2,5,4,Cartão de Crédito,True,False,2,0,0
CL003244,Cliente_3244,33,M,Centro-Oeste,Mensal,Básico,165.13,7,2022-05-19,88,1983,493,89.1,5,4,15,Boleto,True,True,1,0,1
CL003245,Cliente_3245,49,M,Sudeste,Mensal,Básico,213.27,48,2022-11-08,285,1502,183,79.9,7,1,55,Débito Automático,True,True,2,10,1
CL003246,Cliente_3246,49,F,Centro-Oeste,Mensal,Básico,212.12,3,2022-01-07,183,1351,494,83.1,0,5,40,PIX,False,False,2,10,1
CL003247,Cliente_3247,51,F,Centro-Oeste,Mensal,Básico,287.47,21,2023-02-10,301,217,211,44.5,6,7,12,Boleto,True,False,3,0,0
CL003248,Cliente_3248,28,M,Sudeste,Mensal,Básico,264.39,34,2022-12-07,219,1109,250,75.6,1,1,7,Débito Automático,False,False,2,0,0
CL003249,Cliente_3249,27,F,Sudeste,Anual,Básico,248.49,49,2023-09-28,485,1390,226,58.5,4,4,53,Débito Automático,False,False,2,0,1
CL003250,Cliente_3250,32,F,Sudeste,Mensal,Padrão,287.91,9,2023-01-25,332,1358,166,38.1,1,6,25,Boleto,False,False,0,5,0
CL003251,Cliente_3251,34,M,Sudeste,Mensal,Básico,107.69,20,2022-12-04,256,1291,30,84.4,7,8,55,Cartão de Crédito,False,False,2,15,0
CL003252,Cliente_3252,57,M,Nordeste,Mensal,Básico,204.26,40,2023-03-27,192,871,335,99.9,2,7,4,PIX,False,False,1,0,0
CL003253,Cliente_3253,35,M,Nordeste,Mensal,Padrão,271.8,12,2022-12-09,68,1029,150,90.0,0,7,8,Boleto,False,True,0,15,0
CL003254,Cliente_3254,72,F,Sudeste,Mensal,Premium,206.03,39,2023-03-17,239,1828,161,77.8,0,8,37,PIX,True,False,3,15,1
CL003255,Cliente_3255,26,M,Norte,Anual,Básico,294.36,46,2023-10-29,113,795,95,75.0,6,7,1,Boleto,False,False,0,0,1
CL003256,Cliente_3256,42,M,Nordeste,Bienal,Premium,75.09,28,2023-09-01,279,621,272,65.4,5,4,6,Débito Automático,True,False,2,25,1
CL003257,Cliente_3257,57,M,Sudeste,Bienal,Premium,159.83,48,2022-05-20,356,436,362,85.5,7,6,29,Boleto,False,False,3,5,1
CL003258,Cliente_3258,31,M,Sudeste,Bienal,Premium,294.34,33,2022-11-04,224,1450,23,49.8,0,2,16,Cartão de Crédito,False,False,1,5,1
CL003259,Cliente_3259,42,M,Nordeste,Mensal,Premium,144.89,10,2022-11-25,362,1482,418,19.0,0,8,57,PIX,True,True,0,10,0
CL003260,Cliente_3260,67,M,Nordeste,Mensal,Premium,234.89,11,2023-09-10,69,547,117,77.0,7,3,43,Boleto,True,False,3,15,1
CL003261,Cliente_3261,39,F,Sudeste,Mensal,Padrão,57.6,7,2023-12-13,325,752,406,92.0,4,4,30,Boleto,False,False,0,10,1
CL003262,Cliente_3262,69,F,Sudeste,Anual,Premium,223.71,18,2022-07-25,387,1657,391,34.8,3,2,0,Cartão de Crédito,False,True,3,10,0
CL003263,Cliente_3263,47,M,Centro-Oeste,Mensal,Básico,283.66,19,2023-05-06,497,1947,437,78.5,6,9,27,PIX,True,False,1,5,0
CL003264,Cliente_3264,37,M,Norte,Anual,Familia,145.68,14,2022-11-18,275,989,86,28.1,7,2,29,PIX,False,True,0,5,1
CL003265,Cliente_3265,38,Outro,Sudeste,Mensal,Padrão,55.32,17,2022-07-01,280,1828,404,94.3,7,6,46,Boleto,False,True,2,0,1
CL003266,Cliente_3266,61,M,Nordeste,Mensal,Básico,56.98,23,2023-02-12,150,703,274,68.7,1,3,30,Cartão de Crédito,False,True,3,0,0
CL003267,Cliente_3267,49,M,Sul,Bienal,Familia,273.01,19,2022-11-23,276,1220,414,57.4,7,6,23,Cartão de Crédito,True,False,0,10,0
CL003268,Cliente_3268,68,M,Sul,Anual,Básico,230.63,54,2022-10-26,343,752,49,78.2,2,4,30,Cartão de Crédito,False,False,3,0,1
CL003269,Cliente_3269,63,M,Nordeste,Anual,Premium,76.67,60,2023-12-13,87,1892,326,81.5,0,8,59,Boleto,False,False,2,5,0
CL003270,Cliente_3270,66,F,Norte,Anual,Familia,63.65,45,2023-10-11,114,1673,111,89.3,1,3,52,Débito Automático,False,False,3,5,1
CL003271,Cliente_3271,73,M,Sul,Bienal,Familia,251.21,55,2023-05-18,125,858,279,90.2,3,8,10,Cartão de Crédito,False,False,1,0,0
CL003272,Cliente_3272,38,F,Nordeste,Anual,Básico,252.47,3,2023-08-13,438,1379,301,6.2,1,3,41,Boleto,False,False,3,20,1
CL003273,Cliente_3273,52,M,Sul,Bienal,Padrão,80.13,34,2022-09-06,241,541,135,13.2,2,5,15,Boleto,True,False,3,0,0
CL003274,Cliente_3274,49,M,Norte,Mensal,Padrão,125.38,25,2022-11-30,172,508,332,82.8,6,2,8,Cartão de Crédito,True,False,1,0,0
CL003275,Cliente_3275,47,F,Centro-Oeste,Anual,Premium,245.01,41,2023-01-21,174,909,2,94.7,0,6,29,Cartão de Crédito,False,True,3,15,0
CL003276,Cliente_3276,72,M,Sudeste,Anual,Premium,181.35,31,2022-10-15,76,184,161,31.5,6,7,11,Boleto,True,False,3,15,0
CL003277,Cliente_3277,56,F,Sudeste,Mensal,Básico,289.15,39,2023-02-07,152,1540,76,1.9,6,8,53,Cartão de Crédito,True,False,3,0,1
CL003278,Cliente_3278,66,M,Nordeste,Bienal,Familia,170.27,14,2023-01-09,325,1052,184,32.9,7,4,46,Boleto,True,False,0,25,1
CL003279,Cliente_3279,29,F,Sudeste,Bienal,Premium,219.24,37,2022-04-27,109,1672,373,38.9,2,9,15,Cartão de Crédito,False,False,1,25,0
CL003280,Cliente_3280,58,M,Sul,Mensal,Padrão,177.45,52,2023-08-01,217,1625,57,76.3,6,2,32,Débito Automático,False,False,2,0,1
CL003281,Cliente_3281,64,F,Centro-Oeste,Mensal,Premium,285.74,47,2022-07-24,132,796,479,5.7,6,8,5,Débito Automático,True,True,2,5,0
CL003282,Cliente_3282,35,M,Sul,Mensal,Básico,149.66,20,2023-08-30,55,197,162,22.1,0,6,44,Débito Automático,False,True,2,0,1
CL003283,Cliente_3283,38,F,Norte,Bienal,Padrão,107.45,32,2023-07-13,213,1953,20,89.5,7,4,0,Boleto,False,True,0,0,0
CL003284,Cliente_3284,30,M,Sudeste,Anual,Padrão,131.66,33,2022-07-04,417,641,64,16.3,3,2,12,Cartão de Crédito,False,True,3,0,0
CL003285,Cliente_3285,38,F,Centro-Oeste,Mensal,Premium,263.19,52,2023-11-30,251,1626,65,76.2,5,4,36,Débito Automático,False,True,3,0,0
CL003286,Cliente_3286,25,M,Centro-Oeste,Anual,Básico,174.48,31,2023-07-18,498,1574,440,36.8,2,3,34,Débito Automático,True,False,2,15,1
CL003287,Cliente_3287,63,F,Nordeste,Mensal,Básico,138.56,7,2022-01-28,444,290,297,66.6,1,4,43,Débito Automático,False,True,2,15,1
CL003288,Cliente_3288,57,M,Sul,Anual,Premium,186.07,5,2023-04-18,226,1973,298,8.3,5,4,25,Cartão de Crédito,False,True,1,15,1
CL003289,Cliente_3289,63,M,Sudeste,Mensal,Premium,83.31,57,2023-12-27,419,1914,281,29.4,6,7,41,Cartão de Crédito,False,False,0,0,0
CL003290,Cliente_3290,24,F,Centro-Oeste,Mensal,Padrão,51.34,4,2022-08-03,389,1067,450,43.1,3,1,8,Cartão de Crédito,False,False,3,5,1
CL003291,Cliente_3291,40,M,Nordeste,Anual,Básico,120.15,11,2023-03-25,205,1324,471,85.9,2,9,16,Cartão de Crédito,True,False,1,15,0
CL003292,Cliente_3292,61,M,Sudeste,Mensal,Premium,201.25,19,2022-10-26,327,1445,409,56.8,5,5,37,Boleto,True,True,2,10,0
CL003293,Cliente_3293,49,F,Sul,Mensal,Básico,227.92,38,2023-12-11,389,1824,391,5.5,0,3,45,Cartão de Crédito,False,False,2,5,1
CL003294,Cliente_3294,28,Outro,Sul,Mensal,Familia,256.65,20,2022-03-12,352,357,174,80.4,5,7,34,Débito Automático,False,False,1,0,0
CL003295,Cliente_3295,39,M,Sudeste,Mensal,Premium,281.67,27,2023-02-23,151,254,164,6.4,3,7,24,Débito Automático,True,False,3,15,0
CL003296,Cliente_3296,39,F,Sudeste,Mensal,Padrão,153.03,29,2023-11-21,129,1043,455,93.5,0,8,49,Cartão de Crédito,True,True,3,15,0
CL003297,Cliente_3297,60,F,Nordeste,Bienal,Premium,235.13,18,2023-05-27,243,1610,81,22.0,5,10,59,Cartão de Crédito,False,False,1,0,1
CL003298,Cliente_3298,42,M,Sul,Anual,Premium,68.67,37,2022-05-23,330,1954,145,49.3,6,4,58,Boleto,False,False,3,5,0
CL003299,Cliente_3299,39,F,Centro-Oeste,Bienal,Premium,64.38,52,2023-10-11,140,327,203,8.2,7,9,6,Boleto,True,False,1,5,0
CL003300,Cliente_3300,45,F,Norte,Bienal,Básico,81.2,47,2022-11-07,116,616,163,56.6,4,2,40,Débito Automático,False,False,2,10,1
CL003301,Cliente_3301,46,Outro,Nordeste,Mensal,Padrão,162.14,53,2022-09-05,264,740,103,50.2,7,6,46,PIX,True,False,3,20,1
CL003302,Cliente_3302,30,M,Centro-Oeste,Mensal,Básico,102.82,60,2022-09-16,465,1634,129,41.6,1,3,30,Débito Automático,False,False,1,5,0
CL003303,Cliente_3303,35,F,Nordeste,Mensal,Padrão,121.73,25,2023-11-06,194,173,83,4.5,7,8,31,Boleto,True,True,3,5,0
CL003304,Cliente_3304,19,M,Sul,Anual,Básico,211.97,20,2022-06-07,89,464,119,88.0,0,8,50,Boleto,True,False,0,0,0
CL003305,Cliente_3305,46,M,Sudeste,Anual,Premium,139.63,6,2023-03-10,261,123,258,80.5,2,6,47,Débito Automático,False,True,3,0,0
CL003306,Cliente_3306,38,M,Nordeste,Mensal,Básico,189.34,36,2023-01-22,335,1950,103,63.7,4,4,18,PIX,True,False,0,0,1
CL003307,Cliente_3307,32,Outro,Sul,Mensal,Padrão,153.1,49,2022-03-17,108,562,363,57.7,3,8,50,Boleto,True,True,1,15,0
CL003308,Cliente_3308,69,F,Sudeste,Anual,Padrão,92.24,15,2023-04-05,77,580,33,69.8,2,6,16,Boleto,True,True,0,5,0
CL003309,Cliente_3309,44,F,Sul,Anual,Padrão,68.5,18,2023-09-05,96,1914,381,15.3,6,9,56,Cartão de Crédito,True,False,0,0,0
CL003310,Cliente_3310,67,F,Centro-Oeste,Bienal,Básico,109.06,38,2023-05-06,286,1841,368,93.3,3,7,56,PIX,False,False,0,5,0
CL003311,Cliente_3311,48,M,Nordeste,Mensal,Padrão,64.43,56,2023-08-20,166,1781,365,29.2,4,9,5,Débito Automático,False,False,1,0,1
CL003312,Cliente_3312,32,M,Nordeste,Bienal,Premium,204.65,25,2023-02-15,200,1212,173,66.0,6,8,24,Cartão de Crédito,True,True,3,25,0
CL003313,Cliente_3313,68,M,Centro-Oeste,Mensal,Padrão,248.93,20,2023-07-02,132,1657,445,61.1,2,4,56,PIX,True,True,0,5,0
CL003314,Cliente_3314,40,M,Centro-Oeste,Anual,Familia,134.94,22,2023-06-03,106,1423,325,64.0,7,6,32,PIX,True,True,0,0,0
CL003315,Cliente_3315,41,F,Sudeste,Bienal,Premium,146.78,51,2023-12-10,266,143,231,88.0,6,7,18,Cartão de Crédito,False,False,2,10,0
CL003316,Cliente_3316,61,F,Sudeste,Bienal,Básico,254.05,12,2023-03-05,434,1160,184,30.3,0,4,14,Cartão de Crédito,True,False,1,15,0
CL003317,Cliente_3317,30,M,Sul,Mensal,Padrão,105.65,41,2023-07-11,269,1642,393,75.1,6,4,34,Débito Automático,False,False,2,5,1
CL003318,Cliente_3318,39,M,Sul,Mensal,Padrão,79.79,40,2022-02-07,334,1597,343,60.2,5,10,48,Boleto,True,True,2,15,0
CL003319,Cliente_3319,60,M,Sudeste,Mensal,Premium,175.28,60,2023-01-04,291,1403,17,8.5,2,3,31,PIX,True,False,1,0,0
CL003320,Cliente_3320,54,M,Sudeste,Mensal,Familia,211.55,47,2023-12-20,483,560,416,42.0,1,10,37,Cartão de Crédito,True,False,3,5,0
CL003321,Cliente_3321,50,F,Centro-Oeste,Anual,Padrão,199.91,33,2023-07-04,369,1292,230,84.0,0,6,35,Boleto,True,False,3,15,0
CL003322,Cliente_3322,73,F,Sul,Bienal,Premium,228.47,29,2023-09-01,148,169,134,32.2,1,2,31,Boleto,False,False,3,0,0
CL003323,Cliente_3323,20,F,Norte,Mensal,Premium,64.19,2,2023-10-16,291,312,44,48.7,2,4,31,Cartão de Crédito,True,False,3,0,0
CL003324,Cliente_3324,71,M,Centro-Oeste,Mensal,Padrão,157.05,26,2022-03-29,252,1706,111,49.4,2,8,39,PIX,True,False,0,10,1
CL003325,Cliente_3325,36,M,Norte,Mensal,Premium,109.64,57,2022-04-22,86,1013,491,62.2,3,3,53,Débito Automático,True,False,2,5,0
CL003326,Cliente_3326,40,M,Sudeste,Bienal,Premium,239.78,32,2022-09-12,295,1842,412,88.5,7,8,35,Débito Automático,True,False,0,15,0
CL003327,Cliente_3327,46,F,Centro-Oeste,Bienal,Básico,268.18,58,2023-11-05,494,171,82,18.2,2,7,52,Cartão de Crédito,False,False,0,0,0
CL003328,Cliente_3328,47,F,Sudeste,Mensal,Padrão,120.33,3,2023-11-12,177,927,421,51.0,6,7,59,Débito Automático,True,False,0,15,0
CL003329,Cliente_3329,56,M,Sul,Mensal,Padrão,73.8,30,2022-12-30,184,279,38,43.0,6,9,33,Débito Automático,False,False,3,10,1
CL003330,Cliente_3330,61,F,Nordeste,Anual,Básico,113.36,19,2022-06-20,395,307,253,30.3,6,4,9,Débito Automático,True,False,1,0,0
CL003331,Cliente_3331,64,F,Sudeste,Anual,Padrão,76.0,10,2023-10-25,392,276,408,92.0,0,8,43,PIX,False,False,2,0,0
CL003332,Cliente_3332,42,F,Centro-Oeste,Mensal,Familia,130.61,25,2023-09-20,113,806,144,1.8,6,2,32,Cartão de Crédito,False,False,2,25,1
CL003333,Cliente_3333,54,F,Centro-Oeste,Bienal,Básico,184.55,46,2022-02-15,323,1424,316,13.1,1,3,43,Cartão de Crédito,True,False,1,5,1
CL003334,Cliente_3334,64,F,Sudeste,Bienal,Padrão,293.42,19,2023-07-31,78,983,50,73.6,7,4,54,Débito Automático,True,False,0,0,1
CL003335,Cliente_3335,25,F,Sul,Anual,Familia,149.84,58,2023-10-23,419,850,292,27.1,5,9,9,Débito Automático,True,False,0,0,1
CL003336,Cliente_3336,59,M,Nordeste,Anual,Padrão,105.01,60,2023-11-25,275,1277,66,72.6,5,1,43,Débito Automático,True,False,0,0,1
CL003337,Cliente_3337,33,M,Nordeste,Mensal,Padrão,91.7,43,2023-10-25,109,253,23,83.4,4,7,50,Cartão de Crédito,False,True,3,5,1
CL003338,Cliente_3338,25,M,Centro-Oeste,Anual,Premium,93.26,21,2023-02-14,103,129,121,26.2,1,2,34,Boleto,False,False,1,15,1
CL003339,Cliente_3339,18,M,Sudeste,Mensal,Básico,98.15,6,2022-12-06,377,1150,465,20.0,5,5,21,Débito Automático,False,True,2,0,1
CL003340,Cliente_3340,61,F,Norte,Mensal,Básico,240.57,51,2023-03-17,198,1075,48,15.4,5,1,50,Cartão de Crédito,True,True,3,0,0
CL003341,Cliente_3341,22,F,Sudeste,Mensal,Padrão,65.26,14,2022-04-19,454,1363,473,20.8,3,6,22,Cartão de Crédito,True,False,3,15,0
CL003342,Cliente_3342,20,M,Sul,Mensal,Familia,299.35,58,2022-01-11,107,1878,148,27.5,4,3,6,Cartão de Crédito,False,True,2,10,0
CL003343,Cliente_3343,18,F,Sul,Mensal,Premium,180.67,8,2022-04-11,482,743,458,87.0,5,6,20,Cartão de Crédito,False,True,1,0,1
CL003344,Cliente_3344,21,M,Sudeste,Anual,Premium,186.07,2,2022-09-22,85,790,184,77.2,5,8,0,Cartão de Crédito,True,False,2,0,0
CL003345,Cliente_3345,57,M,Sudeste,Anual,Premium,139.39,54,2022-08-16,194,1974,249,1.2,4,8,12,Cartão de Crédito,True,False,2,0,1
CL003346,Cliente_3346,52,M,Centro-Oeste,Anual,Padrão,222.56,18,2023-06-07,299,197,424,87.5,2,4,8,Boleto,False,False,1,0,0
CL003347,Cliente_3347,49,M,Centro-Oeste,Mensal,Premium,167.86,57,2023-06-16,129,425,144,8.8,5,7,47,Cartão de Crédito,False,False,2,20,0
CL003348,Cliente_3348,59,M,Sudeste,Mensal,Padrão,132.27,22,2023-07-26,486,336,242,65.9,3,6,49,Boleto,False,False,0,10,1
CL003349,Cliente_3349,51,F,Nordeste,Anual,Básico,116.28,57,2023-08-18,64,1970,364,16.0,3,2,46,Cartão de Crédito,True,False,0,5,0
CL003350,Cliente_3350,60,M,Sudeste,Mensal,Básico,281.41,30,2023-12-06,89,237,357,7.2,2,6,19,Cartão de Crédito,False,True,1,15,0
CL003351,Cliente_3351,42,Outro,Sudeste,Bienal,Premium,122.75,36,2023-08-13,130,729,148,76.2,5,2,46,PIX,True,False,3,5,1
CL003352,Cliente_3352,27,M,Nordeste,Mensal,Familia,159.1,28,2022-08-15,356,717,67,47.3,0,4,46,Débito Automático,False,False,3,5,0
CL003353,Cliente_3353,38,M,Sudeste,Anual,Básico,137.59,35,2023-04-02,242,1671,223,60.3,2,5,9,Boleto,True,True,3,0,0
CL003354,Cliente_3354,63,M,Centro-Oeste,Mensal,Familia,71.54,2,2023-01-19,446,1169,209,43.1,3,9,25,Boleto,False,False,0,10,0
CL003355,Cliente_3355,56,F,Sul,Anual,Básico,96.48,56,2023-02-05,215,1739,191,7.7,7,3,49,Cartão de Crédito,False,True,3,10,1
CL003356,Cliente_3356,44,M,Norte,Bienal,Premium,97.38,36,2023-04-20,402,489,299,74.2,4,5,46,Débito Automático,True,False,0,15,1
CL003357,Cliente_3357,44,F,Sul,Bienal,Premium,223.41,18,2023-11-27,459,1487,123,82.2,6,2,43,Cartão de Crédito,False,False,0,5,1
CL003358,Cliente_3358,19,F,Norte,Bienal,Familia,151.65,43,2023-08-26,253,459,283,5.1,0,3,0,Cartão de Crédito,True,True,2,0,1
CL003359,Cliente_3359,58,F,Sul,Mensal,Padrão,245.49,9,2023-12-09,260,681,291,38.2,6,5,44,Boleto,False,False,2,5,1
CL003360,Cliente_3360,65,F,Sul,Anual,Premium,227.24,28,2023-05-28,448,306,420,56.2,6,7,16,Cartão de Crédito,False,True,3,25,0
CL003361,Cliente_3361,30,M,Norte,Mensal,Padrão,98.01,8,2022-06-04,422,1856,382,60.9,6,6,16,Boleto,False,False,3,0,0
CL003362,Cliente_3362,26,M,Sul,Anual,Básico,190.73,53,2022-12-20,438,700,299,58.2,5,2,38,Cartão de Crédito,False,False,0,0,1
CL003363,Cliente_3363,69,M,Sudeste,Mensal,Básico,235.73,8,2022-01-26,307,1078,49,69.6,3,9,42,Cartão de Crédito,False,True,3,0,0
CL003364,Cliente_3364,53,F,Sul,Bienal,Premium,208.26,5,2023-05-10,164,614,473,96.7,7,8,11,Débito Automático,True,False,3,15,1
CL003365,Cliente_3365,39,M,Norte,Bienal,Padrão,200.0,13,2022-04-18,383,909,368,39.7,3,9,40,Boleto,False,False,0,0,0
CL003366,Cliente_3366,59,M,Centro-Oeste,Mensal,Premium,234.9,7,2022-10-30,398,1489,182,56.1,6,9,14,Cartão de Crédito,False,True,1,0,1
CL003367,Cliente_3367,43,Outro,Sul,Mensal,Básico,64.2,21,2023-03-02,282,537,246,70.2,2,5,0,Cartão de Crédito,False,False,3,25,0
CL003368,Cliente_3368,71,M,Sul,Mensal,Básico,232.86,29,2022-03-29,498,1354,87,59.6,1,7,57,Cartão de Crédito,False,False,0,10,1
CL003369,Cliente_3369,29,F,Norte,Anual,Premium,118.16,37,2022-04-29,126,1546,137,39.3,3,7,53,Débito Automático,True,False,3,0,0
CL003370,Cliente_3370,34,F,Sudeste,Mensal,Básico,192.97,45,2022-05-26,365,568,37,62.8,7,10,31,Boleto,True,False,3,0,0
CL003371,Cliente_3371,31,M,Sul,Bienal,Premium,110.58,52,2022-12-23,145,729,48,65.4,1,9,10,Boleto,False,True,1,5,0
CL003372,Cliente_3372,31,M,Sudeste,Anual,Básico,259.7,48,2022-11-16,147,1434,71,58.9,7,9,4,Cartão de Crédito,False,False,0,0,1
CL003373,Cliente_3373,74,M,Sul,Anual,Familia,170.14,14,2022-12-18,105,494,257,21.3,0,6,50,Débito Automático,True,False,2,10,0
CL003374,Cliente_3374,51,F,Sul,Anual,Básico,210.74,37,2023-04-12,167,213,43,51.1,4,3,17,Cartão de Crédito,False,False,1,5,0
CL003375,Cliente_3375,70,F,Sudeste,Mensal,Básico,248.52,55,2022-07-31,168,1325,290,88.6,1,8,49,Boleto,True,False,3,5,0
CL003376,Cliente_3376,74,F,Sudeste,Bienal,Básico,273.83,51,2023-06-18,87,562,115,87.0,7,1,17,Boleto,True,False,0,5,1
CL003377,Cliente_3377,37,F,Sul,Anual,Básico,233.02,4,2023-05-10,234,641,148,75.3,1,10,22,Débito Automático,False,False,1,0,0
CL003378,Cliente_3378,28,F,Sudeste,Bienal,Padrão,87.19,56,2022-12-23,407,1487,312,70.0,1,4,51,Débito Automático,True,False,0,0,0
CL003379,Cliente_3379,33,M,Sudeste,Anual,Premium,263.63,22,2023-05-03,291,346,346,16.2,1,10,6,Cartão de Crédito,False,False,2,0,0
CL003380,Cliente_3380,68,M,Centro-Oeste,Anual,Familia,204.64,56,2022-04-10,100,1716,278,46.5,7,2,45,PIX,True,False,1,10,0
